Flow,Month,Trade Value,Country
Imports,2008-04,6744391,Slovenia
Imports,2008-04,360939239,Spain
Imports,2008-04,81709948,Sweden
Imports,2008-05,67701916,Austria
Imports,2008-05,66315104,Belgium
Imports,2008-05,3710368,Bulgary
Imports,2008-05,1509788,Croatia
Imports,2008-05,11119,Cyprus
Imports,2008-05,31750472,Czech_Republic
Imports,2008-05,29031265,Denmark
Imports,2008-05,2157485,Estonia
Imports,2008-05,1440842,European_Community
Imports,2008-05,35462753,Finland
Imports,2008-05,281208710,France
Imports,2008-05,809037895,Germany
Imports,2008-05,3926187,Greece
Imports,2008-05,29506807,Hungary
Imports,2008-05,104475424,Ireland
Imports,2008-05,386708728,Italy
Imports,2008-05,43614,Latvia
Imports,2008-05,2156930,Lithuania
Imports,2008-05,8979486,Luxembourg
Imports,2008-05,8681625,Malta
Imports,2008-05,442917325,Netherlands
Imports,2008-05,23112948,Poland
Imports,2008-05,33847346,Portugal
Imports,2008-05,5894281,Romania
Imports,2008-05,7623788,Slovakia
Imports,2008-05,7342854,Slovenia
Imports,2008-05,352104358,Spain
Imports,2008-05,92185414,Sweden
Imports,2008-06,61048257,Austria
Imports,2008-06,74594113,Belgium
Imports,2008-06,2300139,Bulgary
Imports,2008-06,796677,Croatia
Imports,2008-06,46182,Cyprus
Imports,2008-06,34023095,Czech_Republic
Imports,2008-06,25806879,Denmark
Imports,2008-06,2382357,Estonia
Imports,2008-06,1087177,European_Community
Imports,2008-06,28568723,Finland
Imports,2008-06,265072981,France
Imports,2008-06,788987339,Germany
Imports,2008-06,37497745,Greece
Imports,2008-06,31136874,Hungary
Imports,2008-06,65956713,Ireland
Imports,2008-06,347623268,Italy
Imports,2008-06,71094,Latvia
Imports,2008-06,951877,Lithuania
Imports,2008-06,4151155,Luxembourg
Imports,2008-06,5475564,Malta
Imports,2008-06,384511490,Netherlands
Imports,2008-06,33383868,Poland
Imports,2008-06,39967883,Portugal
Imports,2008-06,4997459,Romania
Imports,2008-06,8180349,Slovakia
Imports,2008-06,6002738,Slovenia
Imports,2008-06,328454519,Spain
Imports,2008-06,81357320,Sweden
Imports,2008-07,78368217,Austria
Imports,2008-07,86248627,Belgium
Imports,2008-07,2607148,Bulgary
Imports,2008-07,1142569,Croatia
Imports,2008-07,2958,Cyprus
Imports,2008-07,39466992,Czech_Republic
Imports,2008-07,32222475,Denmark
Imports,2008-07,1806669,Estonia
Imports,2008-07,1437179,European_Community
Imports,2008-07,46849076,Finland
Imports,2008-07,267807843,France
Imports,2008-07,931096461,Germany
Imports,2008-07,50075019,Greece
Imports,2008-07,37182557,Hungary
Imports,2008-07,102646845,Ireland
Imports,2008-07,535533134,Italy
Imports,2008-07,182573,Latvia
Imports,2008-07,2204232,Lithuania
Imports,2008-07,8308664,Luxembourg
Imports,2008-07,9064939,Malta
Imports,2008-07,302050005,Netherlands
Imports,2008-07,29681559,Poland
Imports,2008-07,74194420,Portugal
Imports,2008-07,6706786,Romania
Imports,2008-07,5922602,Slovakia
Imports,2008-07,10122943,Slovenia
Imports,2008-07,400158966,Spain
Imports,2008-07,95243047,Sweden
Imports,2008-08,76877073,Austria
Imports,2008-08,74373868,Belgium
Imports,2008-08,2208689,Bulgary
Imports,2008-08,985530,Croatia
Imports,2008-08,13981,Cyprus
Imports,2008-08,31150329,Czech_Republic
Imports,2008-08,30777308,Denmark
Imports,2008-08,1596823,Estonia
Imports,2008-08,1206547,European_Community
Imports,2008-08,35189434,Finland
Imports,2008-08,259182571,France
Imports,2008-08,801250502,Germany
Imports,2008-08,2768438,Greece
Imports,2008-08,39741838,Hungary
Imports,2008-08,83823233,Ireland
Imports,2008-08,527623821,Italy
Imports,2008-08,148188,Latvia
Imports,2008-08,971753,Lithuania
Imports,2008-08,8761177,Luxembourg
Imports,2008-08,9862506,Malta
Imports,2008-08,632467199,Netherlands
Imports,2008-08,32409090,Poland
Imports,2008-08,31695942,Portugal
Imports,2008-08,6431515,Romania
Imports,2008-08,6542216,Slovakia
Imports,2008-08,5460498,Slovenia
Imports,2008-08,338745202,Spain
Imports,2008-08,136377609,Sweden
Imports,2008-09,74843108,Austria
Imports,2008-09,66322844,Belgium
Imports,2008-09,2379545,Bulgary
Imports,2008-09,1040772,Croatia
Imports,2008-09,937,Cyprus
Imports,2008-09,35113925,Czech_Republic
Imports,2008-09,34406305,Denmark
Imports,2008-09,48091482,Estonia
Imports,2008-09,5472661,European_Community
Imports,2008-09,45645678,Finland
Imports,2008-09,324720150,France
Imports,2008-09,863294921,Germany
Imports,2008-09,7739841,Greece
Imports,2008-09,33975062,Hungary
Imports,2008-09,84734722,Ireland
Imports,2008-09,430509195,Italy
Imports,2008-09,28953,Latvia
Imports,2008-09,1142301,Lithuania
Imports,2008-09,8183460,Luxembourg
Imports,2008-09,12817441,Malta
Imports,2008-09,455596518,Netherlands
Imports,2008-09,21739320,Poland
Imports,2008-09,33357115,Portugal
Imports,2008-09,7001541,Romania
Imports,2008-09,6644859,Slovakia
Imports,2008-09,5051905,Slovenia
Imports,2008-09,303916128,Spain
Imports,2008-09,100393633,Sweden
Imports,2008-10,73146200,Austria
Imports,2008-10,107458107,Belgium
Imports,2008-10,2353379,Bulgary
Imports,2008-10,1120993,Croatia
Imports,2008-10,61780,Cyprus
Imports,2008-10,32333951,Czech_Republic
Imports,2008-10,38384321,Denmark
Imports,2008-10,6898926,Estonia
Imports,2008-10,1726747,European_Community
Imports,2008-10,40327567,Finland
Imports,2008-10,305759045,France
Imports,2008-10,869640427,Germany
Imports,2008-10,29974577,Greece
Imports,2008-10,26127827,Hungary
Imports,2008-10,97605634,Ireland
Imports,2008-10,456828982,Italy
Imports,2008-10,227962,Latvia
Imports,2008-10,44540172,Lithuania
Imports,2008-10,5704269,Luxembourg
Imports,2008-10,7858704,Malta
Imports,2008-10,457884603,Netherlands
Imports,2008-10,24797026,Poland
Imports,2008-10,34269498,Portugal
Imports,2008-10,6508653,Romania
Imports,2008-10,7234138,Slovakia
Imports,2008-10,8976052,Slovenia
Imports,2008-10,338026868,Spain
Imports,2008-10,94685916,Sweden
Imports,2008-11,63210305,Austria
Imports,2008-11,74901624,Belgium
Imports,2008-11,2340415,Bulgary
Imports,2008-11,2485897,Croatia
Imports,2008-11,63855,Cyprus
Imports,2008-11,27555363,Czech_Republic
Imports,2008-11,27655329,Denmark
Imports,2008-11,59129670,Estonia
Imports,2008-11,1062613,European_Community
Imports,2008-11,24567152,Finland
Imports,2008-11,286474741,France
Imports,2008-11,747230410,Germany
Imports,2008-11,1164201,Greece
Imports,2008-11,27984032,Hungary
Imports,2008-11,78050325,Ireland
Imports,2008-11,446007039,Italy
Imports,2008-11,125751,Latvia
Imports,2008-11,27737199,Lithuania
Imports,2008-11,7512171,Luxembourg
Imports,2008-11,10629128,Malta
Imports,2008-11,401262221,Netherlands
Imports,2008-11,24911332,Poland
Imports,2008-11,29584607,Portugal
Imports,2008-11,19684462,Romania
Imports,2008-11,5968399,Slovakia
Imports,2008-11,5724908,Slovenia
Imports,2008-11,275679530,Spain
Imports,2008-11,114294582,Sweden
Imports,2008-12,47889360,Austria
Imports,2008-12,63641852,Belgium
Imports,2008-12,2758647,Bulgary
Imports,2008-12,686529,Croatia
Imports,2008-12,1267,Cyprus
Imports,2008-12,22541496,Czech_Republic
Imports,2008-12,28917031,Denmark
Imports,2008-12,25535684,Estonia
Imports,2008-12,3208918,European_Community
Imports,2008-12,29616765,Finland
Imports,2008-12,276473775,France
Imports,2008-12,815641251,Germany
Imports,2008-12,31253123,Greece
Imports,2008-12,32614136,Hungary
Imports,2008-12,61815590,Ireland
Imports,2008-12,394576323,Italy
Imports,2008-12,122737,Latvia
Imports,2008-12,1153394,Lithuania
Imports,2008-12,3536731,Luxembourg
Imports,2008-12,7450591,Malta
Imports,2008-12,286203324,Netherlands
Imports,2008-12,17479996,Poland
Imports,2008-12,15347846,Portugal
Imports,2008-12,6190547,Romania
Imports,2008-12,9042557,Slovakia
Imports,2008-12,3714481,Slovenia
Imports,2008-12,309050574,Spain
Imports,2008-12,75582694,Sweden
Imports,2009-01,46135134,Austria
Imports,2009-01,58259783,Belgium
Imports,2009-01,1777011,Bulgary
Imports,2009-01,512732,Croatia
Imports,2009-01,5465,Cyprus
Imports,2009-01,33530487,Czech_Republic
Imports,2009-01,34618156,Denmark
Imports,2009-01,1289078,Estonia
Imports,2009-01,983772,European_Community
Imports,2009-01,32458798,Finland
Imports,2009-01,190688896,France
Imports,2009-01,575850503,Germany
Imports,2009-01,2660286,Greece
Imports,2009-01,23068359,Hungary
Imports,2009-01,52492514,Ireland
Imports,2009-01,338359657,Italy
Imports,2009-01,284870,Latvia
Imports,2009-01,1853814,Lithuania
Imports,2009-01,6930487,Luxembourg
Imports,2009-01,3273597,Malta
Imports,2009-01,97555213,Netherlands
Imports,2009-01,17465442,Poland
Imports,2009-01,18379760,Portugal
Imports,2009-01,4946755,Romania
Imports,2009-01,10351757,Slovakia
Imports,2009-01,3924895,Slovenia
Imports,2009-01,212151937,Spain
Imports,2009-01,63732752,Sweden
Imports,2009-02,30976630,Austria
Imports,2009-02,36966613,Belgium
Imports,2009-02,1787956,Bulgary
Imports,2009-02,814564,Croatia
Imports,2009-02,114357,Cyprus
Imports,2009-02,21279852,Czech_Republic
Imports,2009-02,24695850,Denmark
Imports,2009-02,13175305,Estonia
Imports,2009-02,2913998,European_Community
Imports,2009-02,28594936,Finland
Imports,2009-02,212249210,France
Imports,2009-02,474459133,Germany
Imports,2009-02,3917026,Greece
Imports,2009-02,15006794,Hungary
Imports,2009-02,52689778,Ireland
Imports,2009-02,196242539,Italy
Imports,2009-02,125877,Latvia
Imports,2009-02,1611997,Lithuania
Imports,2009-02,925077,Luxembourg
Imports,2009-02,6070840,Malta
Imports,2009-02,131785844,Netherlands
Imports,2009-02,18099187,Poland
Imports,2009-02,31218399,Portugal
Imports,2009-02,4681915,Romania
Imports,2009-02,5576436,Slovakia
Imports,2009-02,2640818,Slovenia
Imports,2009-02,208118969,Spain
Imports,2009-02,76997345,Sweden
Imports,2009-03,35641002,Austria
Imports,2009-03,58991325,Belgium
Imports,2009-03,1994103,Bulgary
Imports,2009-03,2729882,Croatia
Imports,2009-03,19378,Cyprus
Imports,2009-03,22318097,Czech_Republic
Imports,2009-03,21793861,Denmark
Imports,2009-03,450776,Estonia
Imports,2009-03,1026570,European_Community
Imports,2009-03,27401477,Finland
Imports,2009-03,189048284,France
Imports,2009-03,601394644,Germany
Imports,2009-03,6645616,Greece
Imports,2009-03,28468398,Hungary
Imports,2009-03,75097481,Ireland
Imports,2009-03,244541427,Italy
Imports,2009-03,111385,Latvia
Imports,2009-03,1130040,Lithuania
Imports,2009-03,1765169,Luxembourg
Imports,2009-03,8772151,Malta
Imports,2009-03,138388598,Netherlands
Imports,2009-03,21331782,Poland
Imports,2009-03,17979119,Portugal
Imports,2009-03,6479859,Romania
Imports,2009-03,3435284,Slovakia
Imports,2009-03,4190991,Slovenia
Imports,2009-03,306946933,Spain
Imports,2009-03,63702956,Sweden
Imports,2009-04,33503050,Austria
Imports,2009-04,46786287,Belgium
Imports,2009-04,989675,Bulgary
Imports,2009-04,544988,Croatia
Imports,2009-04,18911,Cyprus
Imports,2009-04,19748860,Czech_Republic
Imports,2009-04,25058511,Denmark
Imports,2009-04,9162668,Estonia
Imports,2009-04,2582195,European_Community
Imports,2009-04,16696013,Finland
Imports,2009-04,187715196,France
Imports,2009-04,533109919,Germany
Imports,2009-04,2309139,Greece
Imports,2009-04,16690621,Hungary
Imports,2009-04,69778056,Ireland
Imports,2009-04,250458117,Italy
Imports,2009-04,236596,Latvia
Imports,2009-04,830070,Lithuania
Imports,2009-04,1215250,Luxembourg
Imports,2009-04,6115360,Malta
Imports,2009-04,187216888,Netherlands
Imports,2009-04,24606831,Poland
Imports,2009-04,16479091,Portugal
Imports,2009-04,5421952,Romania
Imports,2009-04,4613950,Slovakia
Imports,2009-04,5503458,Slovenia
Imports,2009-04,233104735,Spain
Imports,2009-04,52967696,Sweden
Imports,2009-05,47880070,Austria
Imports,2009-05,38289311,Belgium
Imports,2009-05,1093284,Bulgary
Imports,2009-05,754590,Croatia
Imports,2009-05,2793,Cyprus
Imports,2009-05,21386145,Czech_Republic
Imports,2009-05,20594844,Denmark
Imports,2009-05,990631,Estonia
Imports,2009-05,1040101,European_Community
Imports,2009-05,19267188,Finland
Imports,2009-05,165037834,France
Imports,2009-05,718623860,Germany
Imports,2009-05,4256570,Greece
Imports,2009-05,19267115,Hungary
Imports,2009-05,60227734,Ireland
Imports,2009-05,206927635,Italy
Imports,2009-05,249507,Latvia
Imports,2009-05,838310,Lithuania
Imports,2009-05,6377206,Luxembourg
Imports,2009-05,14298989,Malta
Imports,2009-05,124145218,Netherlands
Imports,2009-05,17091283,Poland
Imports,2009-05,23710366,Portugal
Imports,2009-05,9831527,Romania
Imports,2009-05,5478833,Slovakia
Imports,2009-05,3902244,Slovenia
Imports,2009-05,202888718,Spain
Imports,2009-05,74809315,Sweden
Imports,2009-06,40109166,Austria
Imports,2009-06,62859717,Belgium
Imports,2009-06,1174983,Bulgary
Imports,2009-06,432714,Croatia
Imports,2009-06,4463,Cyprus
Imports,2009-06,26068544,Czech_Republic
Imports,2009-06,29059859,Denmark
Imports,2009-06,851411,Estonia
Imports,2009-06,1418935,European_Community
Imports,2009-06,20820614,Finland
Imports,2009-06,197001174,France
Imports,2009-06,613856687,Germany
Imports,2009-06,3390909,Greece
Imports,2009-06,21197522,Hungary
Imports,2009-06,89344943,Ireland
Imports,2009-06,242048993,Italy
Imports,2009-06,300048,Latvia
Imports,2009-06,432903,Lithuania
Imports,2009-06,5249771,Luxembourg
Imports,2009-06,9654957,Malta
Imports,2009-06,160990746,Netherlands
Imports,2009-06,20539371,Poland
Imports,2009-06,24589399,Portugal
Imports,2009-06,5200164,Romania
Imports,2009-06,3906291,Slovakia
Imports,2009-06,3483819,Slovenia
Imports,2009-06,257028468,Spain
Imports,2009-06,42179036,Sweden
Imports,2009-07,39192896,Austria
Imports,2009-07,45606282,Belgium
Imports,2009-07,3597237,Bulgary
Imports,2009-07,1048195,Croatia
Imports,2009-07,229,Cyprus
Imports,2009-07,24661690,Czech_Republic
Imports,2009-07,30026917,Denmark
Imports,2009-07,960929,Estonia
Imports,2009-07,2307014,European_Community
Imports,2009-07,23447221,Finland
Imports,2009-07,209705202,France
Imports,2009-07,575235673,Germany
Imports,2009-07,3831916,Greece
Imports,2009-07,19746070,Hungary
Imports,2009-07,61732392,Ireland
Imports,2009-07,295075525,Italy
Imports,2009-07,292739,Latvia
Imports,2009-07,1057023,Lithuania
Imports,2009-07,2877989,Luxembourg
Imports,2009-07,6233812,Malta
Imports,2009-07,236425704,Netherlands
Imports,2009-07,22830029,Poland
Imports,2009-07,70231034,Portugal
Imports,2009-07,3706327,Romania
Imports,2009-07,3390046,Slovakia
Imports,2009-07,4721931,Slovenia
Imports,2009-07,274516355,Spain
Imports,2009-07,48063212,Sweden
Imports,2009-08,38935683,Austria
Imports,2009-08,40144745,Belgium
Imports,2009-08,6217369,Bulgary
Imports,2009-08,844553,Croatia
Imports,2009-08,8192,Cyprus
Imports,2009-08,29188547,Czech_Republic
Imports,2009-08,54602253,Denmark
Imports,2009-08,1095589,Estonia
Imports,2009-08,1331774,European_Community
Imports,2009-08,19530897,Finland
Imports,2009-08,252068838,France
Imports,2009-08,620690370,Germany
Imports,2009-08,4103355,Greece
Imports,2009-08,19173792,Hungary
Imports,2009-08,84286018,Ireland
Imports,2009-08,285535154,Italy
Imports,2009-08,448195,Latvia
Imports,2009-08,1865828,Lithuania
Imports,2009-08,2713120,Luxembourg
Imports,2009-08,9561069,Malta
Imports,2009-08,166349553,Netherlands
Imports,2009-08,23096465,Poland
Imports,2009-08,18845436,Portugal
Imports,2009-08,5113602,Romania
Imports,2009-08,5231938,Slovakia
Imports,2009-08,5337221,Slovenia
Imports,2009-08,260128042,Spain
Imports,2009-08,64074495,Sweden
Imports,2009-09,30936638,Austria
Imports,2009-09,54659596,Belgium
Imports,2009-09,1626517,Bulgary
Imports,2009-09,611001,Croatia
Imports,2009-09,4797,Cyprus
Imports,2009-09,27561052,Czech_Republic
Imports,2009-09,40622535,Denmark
Imports,2009-09,1925873,Estonia
Imports,2009-09,1643521,European_Community
Imports,2009-09,24416401,Finland
Imports,2009-09,257892061,France
Imports,2009-09,782697117,Germany
Imports,2009-09,3850998,Greece
Imports,2009-09,26476319,Hungary
Imports,2009-09,69685048,Ireland
Imports,2009-09,258795383,Italy
Imports,2009-09,510105,Latvia
Imports,2009-09,907940,Lithuania
Imports,2009-09,7129125,Luxembourg
Imports,2009-09,9832983,Malta
Imports,2009-09,245565785,Netherlands
Imports,2009-09,19121352,Poland
Imports,2009-09,15499210,Portugal
Imports,2009-09,5781675,Romania
Imports,2009-09,3377313,Slovakia
Imports,2009-09,4631960,Slovenia
Imports,2009-09,253574833,Spain
Imports,2009-09,47614512,Sweden
Imports,2009-10,33141303,Austria
Imports,2009-10,48812085,Belgium
Imports,2009-10,1274244,Bulgary
Imports,2009-10,787384,Croatia
Imports,2009-10,2668,Cyprus
Imports,2009-10,27593123,Czech_Republic
Imports,2009-10,30404509,Denmark
Imports,2009-10,1617382,Estonia
Imports,2009-10,1268242,European_Community
Imports,2009-10,29743862,Finland
Imports,2009-10,218681551,France
Imports,2009-10,630044766,Germany
Imports,2009-10,3272993,Greece
Imports,2009-10,25321507,Hungary
Imports,2009-10,65580884,Ireland
Imports,2009-10,250162418,Italy
Imports,2009-10,553797,Latvia
Imports,2009-10,14475640,Lithuania
Imports,2009-10,4992167,Luxembourg
Imports,2009-10,8826069,Malta
Imports,2009-10,164389998,Netherlands
Imports,2009-10,17682592,Poland
Imports,2009-10,17679027,Portugal
Imports,2009-10,6987198,Romania
Imports,2009-10,5707488,Slovakia
Imports,2009-10,6252573,Slovenia
Imports,2009-10,214557791,Spain
Imports,2009-10,54321238,Sweden
Imports,2009-11,36227034,Austria
Imports,2009-11,64755165,Belgium
Imports,2009-11,1499025,Bulgary
Imports,2009-11,764057,Croatia
Imports,2009-11,32781,Cyprus
Imports,2009-11,28214623,Czech_Republic
Imports,2009-11,31962976,Denmark
Imports,2009-11,1142554,Estonia
Imports,2009-11,930294,European_Community
Imports,2009-11,20661078,Finland
Imports,2009-11,202509693,France
Imports,2009-11,1163046920,Germany
Imports,2009-11,9123355,Greece
Imports,2009-11,27389737,Hungary
Imports,2009-11,75323870,Ireland
Imports,2009-11,260360955,Italy
Imports,2009-11,530669,Latvia
Imports,2009-11,9492691,Lithuania
Imports,2009-11,12961791,Luxembourg
Imports,2009-11,12295694,Malta
Imports,2009-11,216790474,Netherlands
Imports,2009-11,20731561,Poland
Imports,2009-11,16854709,Portugal
Imports,2009-11,6653243,Romania
Imports,2009-11,3536615,Slovakia
Imports,2009-11,5288974,Slovenia
Imports,2009-11,232405755,Spain
Imports,2009-11,57003461,Sweden
Imports,2009-12,49825857,Austria
Imports,2009-12,52365478,Belgium
Imports,2009-12,2490456,Bulgary
Imports,2009-12,843218,Croatia
Imports,2009-12,21535,Cyprus
Imports,2009-12,35034468,Czech_Republic
Imports,2009-12,26819881,Denmark
Imports,2009-12,1011502,Estonia
Imports,2009-12,2133415,European_Community
Imports,2009-12,22365463,Finland
Imports,2009-12,202561733,France
Imports,2009-12,626417853,Germany
Imports,2009-12,5095592,Greece
Imports,2009-12,31918218,Hungary
Imports,2009-12,55982545,Ireland
Imports,2009-12,285362017,Italy
Imports,2009-12,610378,Latvia
Imports,2009-12,22779756,Lithuania
Imports,2009-12,13134604,Luxembourg
Imports,2009-12,13936723,Malta
Imports,2009-12,290031252,Netherlands
Imports,2009-12,20305066,Poland
Imports,2009-12,24302327,Portugal
Imports,2009-12,4495417,Romania
Imports,2009-12,3493325,Slovakia
Imports,2009-12,4522833,Slovenia
Imports,2009-12,298229914,Spain
Imports,2009-12,48472784,Sweden
Imports,2010-01,38281550,Austria
Imports,2010-01,77813978,Belgium
Imports,2010-01,1625973,Bulgary
Imports,2010-01,1305393,Croatia
Imports,2010-01,4406,Cyprus
Imports,2010-01,31589447,Czech_Republic
Imports,2010-01,30643138,Denmark
Imports,2010-01,1392184,Estonia
Imports,2010-01,1242076,European_Community
Imports,2010-01,21294576,Finland
